wilayah,tahun,ipm,kemiskinan,geo_name
Lampung Timur,2019,69.34,15.24,LAMPUNG TIMUR
Lampung Timur,2020,69.37,14.62,LAMPUNG TIMUR
Lampung Timur,2021,69.66,15.08,LAMPUNG TIMUR
Lampung Timur,2022,70.58,13.98,LAMPUNG TIMUR
Lampung Timur,2023,71.21,13.8,LAMPUNG TIMUR
Lampung Timur,2024,71.84,13.19,LAMPUNG TIMUR
Lampung Utara,2015,65.2,23.2,LAMPUNG UTARA
Lampung Utara,2016,65.95,22.92,LAMPUNG UTARA
Lampung Utara,2017,66.58,21.55,LAMPUNG UTARA
Lampung Utara,2018,67.17,20.85,LAMPUNG UTARA
Lampung Utara,2019,67.63,19.9,LAMPUNG UTARA
Lampung Utara,2020,67.67,19.3,LAMPUNG UTARA
Lampung Utara,2021,67.89,19.63,LAMPUNG UTARA
Lampung Utara,2022,68.33,18.41,LAMPUNG UTARA
Lampung Utara,2023,68.95,17.17,LAMPUNG UTARA
Lampung Utara,2024,69.62,16.92,LAMPUNG UTARA
Landak,2015,64.12,13.51,LANDAK
Landak,2016,64.58,12.32,LANDAK
Landak,2017,64.93,12.23,LANDAK
Landak,2018,65.45,11.77,LANDAK
Landak,2019,65.96,11.47,LANDAK
Landak,2020,65.98,11.12,LANDAK
Landak,2021,66.21,10.99,LANDAK
Landak,2022,67.17,10.01,LANDAK
Landak,2023,68.14,9.97,LANDAK
Landak,2024,69.08,8.98,LANDAK
Langkat,2015,68.53,11.3,LANGKAT
Langkat,2016,69.13,11.36,LANGKAT
Langkat,2017,69.82,11.15,LANGKAT
Langkat,2018,70.27,10.2,LANGKAT
Langkat,2019,70.76,9.91,LANGKAT
Langkat,2020,71.0,9.73,LANGKAT
Langkat,2021,71.35,10.12,LANGKAT
Langkat,2022,71.86,9.49,LANGKAT
Langkat,2023,72.21,9.23,LANGKAT
Langkat,2024,72.73,9.04,LANGKAT
Lanny Jaya,2015,44.18,41.97,LANNY JAYA
Lanny Jaya,2015,,41.97,LANNY JAYA
Lanny Jaya,2016,45.16,41.68,LANNY JAYA
Lanny Jaya,2016,,41.68,LANNY JAYA
Lanny Jaya,2017,46.49,39.6,LANNY JAYA
Lanny Jaya,2017,,39.6,LANNY JAYA
Lanny Jaya,2018,47.34,40.06,LANNY JAYA
Lanny Jaya,2018,,40.06,LANNY JAYA
Lanny Jaya,2019,48.0,39.52,LANNY JAYA
Lanny Jaya,2019,,39.52,LANNY JAYA
Lanny Jaya,2020,47.86,38.13,LANNY JAYA
Lanny Jaya,2020,,38.13,LANNY JAYA
Lanny Jaya,2021,48.68,38.73,LANNY JAYA
Lanny Jaya,2021,,38.73,LANNY JAYA
Lanny Jaya,2022,49.62,37.76,LANNY JAYA
Lanny Jaya,2022,49.62,37.76,LANNY JAYA
Lanny Jaya,2023,50.56,36.94,LANNY JAYA
Lanny Jaya,2023,50.56,36.94,LANNY JAYA
Lanny Jaya,2024,,34.12,LANNY JAYA
Lanny Jaya,2024,51.59,34.12,LANNY JAYA
Lebak,2015,62.03,9.97,LEBAK
Lebak,2016,62.78,8.71,LEBAK
Lebak,2017,62.95,8.64,LEBAK
Lebak,2018,63.37,8.41,LEBAK
Lebak,2019,63.88,8.3,LEBAK
Lebak,2020,63.91,9.24,LEBAK
Lebak,2021,64.03,10.29,LEBAK
Lebak,2022,64.71,8.91,LEBAK
Lebak,2023,65.21,8.68,LEBAK
Lebak,2024,65.86,8.44,LEBAK
Lebong,2015,64.72,12.32,LEBONG
Lebong,2016,65.58,12.26,LEBONG
Lebong,2017,65.87,11.83,LEBONG
Lebong,2018,66.28,11.59,LEBONG
Lebong,2019,66.84,11.77,LEBONG
Lebong,2020,67.01,11.85,LEBONG
Lebong,2021,67.46,12.0,LEBONG
Lebong,2022,68.12,12.03,LEBONG
Lebong,2023,68.71,11.15,LEBONG
Lebong,2024,69.27,10.45,LEBONG
Lembata,2015,62.16,27.13,LEMBATA
Lembata,2016,62.81,26.26,LEMBATA
Lembata,2017,63.09,26.48,LEMBATA
Lembata,2018,63.96,26.45,LEMBATA
Lembata,2019,64.91,26.3,LEMBATA
Lembata,2020,64.74,26.14,LEMBATA
Lembata,2021,64.75,26.21,LEMBATA
Lembata,2022,65.47,25.18,LEMBATA
Lembata,2023,66.12,24.78,LEMBATA
Lembata,2024,66.62,24.22,LEMBATA
Lima Puluh Kota,2015,67.65,7.65,LIMA PULUH KOTA
Lima Puluh Kota,2016,68.37,7.59,LIMA PULUH KOTA
Lima Puluh Kota,2017,68.69,7.15,LIMA PULUH KOTA
Lima Puluh Kota,2018,69.17,6.99,LIMA PULUH KOTA
Lima Puluh Kota,2019,69.67,6.97,LIMA PULUH KOTA
Lima Puluh Kota,2020,69.47,6.86,LIMA PULUH KOTA
Lima Puluh Kota,2021,69.68,7.29,LIMA PULUH KOTA
Lima Puluh Kota,2022,70.28,6.59,LIMA PULUH KOTA
Lima Puluh Kota,2023,70.7,6.8,LIMA PULUH KOTA
Lima Puluh Kota,2024,71.14,6.92,LIMA PULUH KOTA
Lingga,2015,61.28,14.95,LINGGA
Lingga,2016,62.44,14.36,LINGGA
Lingga,2017,63.45,13.84,LINGGA
Lingga,2018,64.06,13.55,LINGGA
Lingga,2019,64.98,12.88,LINGGA
Lingga,2020,65.29,13.85,LINGGA
Lingga,2021,65.83,13.93,LINGGA
Lingga,2022,66.57,14.05,LINGGA
Lingga,2023,67.44,11.26,LINGGA
Lingga,2024,68.19,9.99,LINGGA
Lombok Barat,2015,64.62,17.38,LOMBOK BARAT
Lombok Barat,2016,65.55,16.73,LOMBOK BARAT
Lombok Barat,2017,66.37,16.46,LOMBOK BARAT
Lombok Barat,2018,67.18,15.2,LOMBOK BARAT
Lombok Barat,2019,68.03,15.17,LOMBOK BARAT
Lombok Barat,2020,68.2,14.28,LOMBOK BARAT
Lombok Barat,2021,68.61,14.47,LOMBOK BARAT
Lombok Barat,2022,69.41,13.39,LOMBOK BARAT
Lombok Barat,2023,70.15,13.67,LOMBOK BARAT
Lombok Barat,2024,70.67,12.65,LOMBOK BARAT
Lombok Tengah,2015,62.74,16.26,LOMBOK TENGAH
Lombok Tengah,2016,63.22,15.8,LOMBOK TENGAH
Lombok Tengah,2017,64.36,15.31,LOMBOK TENGAH
Lombok Tengah,2018,65.36,13.87,LOMBOK TENGAH
Lombok Tengah,2019,66.36,13.63,LOMBOK TENGAH
Lombok Tengah,2020,66.43,13.44,LOMBOK TENGAH
Lombok Tengah,2021,66.72,13.44,LOMBOK TENGAH
Lombok Tengah,2022,67.57,12.89,LOMBOK TENGAH
Lombok Tengah,2023,68.4,12.93,LOMBOK TENGAH
Lombok Tengah,2024,69.17,12.07,LOMBOK TENGAH
Lombok Timur,2015,62.83,19.14,LOMBOK TIMUR
Lombok Timur,2016,63.7,18.46,LOMBOK TIMUR
Lombok Timur,2017,64.37,18.28,LOMBOK TIMUR
Lombok Timur,2018,65.35,16.55,LOMBOK TIMUR
Lombok Timur,2019,66.23,16.15,LOMBOK TIMUR
Lombok Timur,2020,66.3,15.24,LOMBOK TIMUR
Lombok Timur,2021,66.66,15.38,LOMBOK TIMUR
Lombok Timur,2022,67.59,15.14,LOMBOK TIMUR
Lombok Timur,2023,68.41,15.63,LOMBOK TIMUR
Lombok Timur,2024,69.23,14.51,LOMBOK TIMUR
Lombok Utara,2015,61.15,34.13,LOMBOK UTARA
Lombok Utara,2016,62.24,33.21,LOMBOK UTARA
Lombok Utara,2017,63.04,32.06,LOMBOK UTARA
Lombok Utara,2018,63.83,28.83,LOMBOK UTARA
Lombok Utara,2019,64.49,29.03,LOMBOK UTARA
Lombok Utara,2020,64.42,26.99,LOMBOK UTARA
Lombok Utara,2021,64.77,27.04,LOMBOK UTARA
Lombok Utara,2022,65.7,25.93,LOMBOK UTARA
Lombok Utara,2023,66.62,25.8,LOMBOK UTARA
Lombok Utara,2024,67.24,23.96,LOMBOK UTARA
Lumajang,2015,63.02,11.52,LUMAJANG
Lumajang,2016,63.74,11.22,LUMAJANG
Lumajang,2017,64.23,10.87,LUMAJANG
Lumajang,2018,64.83,9.98,LUMAJANG
Lumajang,2019,65.33,9.49,LUMAJANG
Lumajang,2020,65.46,9.83,LUMAJANG
Lumajang,2021,66.07,10.05,LUMAJANG
Lumajang,2022,66.95,9.06,LUMAJANG
Lumajang,2023,67.87,8.93,LUMAJANG
Lumajang,2024,68.8,8.65,LUMAJANG
Luwu,2015,68.11,13.89,LUWU
Luwu,2016,68.71,14.35,LUWU
Luwu,2017,69.02,14.01,LUWU
Luwu,2018,69.6,13.36,LUWU
Luwu,2019,70.39,12.78,LUWU
Luwu,2020,70.51,12.65,LUWU
Luwu,2021,70.85,12.53,LUWU
Luwu,2022,71.36,12.49,LUWU
Luwu,2023,72.16,12.71,LUWU
Luwu,2024,72.79,11.7,LUWU
Luwu Timur,2015,70.43,7.18,LUWU TIMUR
Luwu Timur,2016,70.95,7.52,LUWU TIMUR
Luwu Timur,2017,71.46,7.66,LUWU TIMUR
Luwu Timur,2018,72.16,7.23,LUWU TIMUR
Luwu Timur,2019,72.8,6.98,LUWU TIMUR
Luwu Timur,2020,73.22,6.85,LUWU TIMUR
Luwu Timur,2021,73.34,6.94,LUWU TIMUR
Luwu Timur,2022,73.92,6.81,LUWU TIMUR
Luwu Timur,2023,74.35,6.93,LUWU TIMUR
Luwu Timur,2024,74.95,6.55,LUWU TIMUR
Luwu Utara,2015,67.44,13.87,LUWU UTARA
Luwu Utara,2016,67.81,14.36,LUWU UTARA
Luwu Utara,2017,68.35,14.33,LUWU UTARA
Luwu Utara,2018,68.79,13.69,LUWU UTARA
Luwu Utara,2019,69.46,13.6,LUWU UTARA
Luwu Utara,2020,69.57,13.41,LUWU UTARA
Luwu Utara,2021,70.02,13.59,LUWU UTARA
Luwu Utara,2022,70.51,13.22,LUWU UTARA
Luwu Utara,2023,71.34,12.66,LUWU UTARA
Luwu Utara,2024,72.07,11.24,LUWU UTARA
Madiun,2015,69.39,12.54,KOTA MADIUN
Madiun,2016,69.67,12.69,KOTA MADIUN
Madiun,2017,70.27,12.28,KOTA MADIUN
Madiun,2018,71.01,11.42,KOTA MADIUN
Madiun,2019,71.69,10.54,KOTA MADIUN
Madiun,2020,71.73,11.46,KOTA MADIUN
Madiun,2021,71.88,11.91,KOTA MADIUN
Madiun,2022,72.39,10.79,KOTA MADIUN
Madiun,2023,72.97,11.04,KOTA MADIUN
Madiun,2024,73.74,10.63,KOTA MADIUN
Magelang,2015,67.13,13.07,MAGELANG
Magelang,2016,67.85,12.67,MAGELANG
Magelang,2017,68.39,12.42,MAGELANG
Magelang,2018,69.11,11.23,MAGELANG
Magelang,2019,69.87,10.67,MAGELANG
Magelang,2020,69.87,11.27,MAGELANG
Magelang,2021,70.12,11.91,MAGELANG
Magelang,2022,70.85,11.09,MAGELANG
Magelang,2023,71.45,10.96,MAGELANG
Magelang,2024,71.99,10.83,MAGELANG
Magetan,2015,71.39,11.35,MAGETAN
Magetan,2016,71.94,11.03,MAGETAN
Magetan,2017,72.6,10.48,MAGETAN
Magetan,2018,72.91,10.31,MAGETAN
Magetan,2019,73.49,9.61,MAGETAN
Magetan,2020,73.92,10.35,MAGETAN
Magetan,2021,74.15,10.66,MAGETAN
Magetan,2022,74.85,9.84,MAGETAN
Magetan,2023,75.41,9.8,MAGETAN
Magetan,2024,75.87,9.32,MAGETAN
Mahakam Ulu,2015,64.89,10.5,MAHAKAM HULU
Mahakam Ulu,2016,65.51,10.65,MAHAKAM HULU
Mahakam Ulu,2017,66.09,11.29,MAHAKAM HULU
Mahakam Ulu,2018,66.67,11.62,MAHAKAM HULU
Mahakam Ulu,2019,67.58,11.25,MAHAKAM HULU
Mahakam Ulu,2020,67.09,11.44,MAHAKAM HULU
Mahakam Ulu,2021,67.95,11.9,MAHAKAM HULU
Mahakam Ulu,2022,68.75,11.55,MAHAKAM HULU
Mahakam Ulu,2023,69.59,11.38,MAHAKAM HULU
Mahakam Ulu,2024,70.35,10.75,MAHAKAM HULU
Majalengka,2015,64.75,14.19,MAJALENGKA
Majalengka,2016,65.25,12.85,MAJALENGKA
Majalengka,2017,65.92,12.6,MAJALENGKA
Majalengka,2018,66.72,10.79,MAJALENGKA
Majalengka,2019,67.52,10.06,MAJALENGKA
Majalengka,2020,67.59,11.43,MAJALENGKA
Majalengka,2021,67.81,12.33,MAJALENGKA
Majalengka,2022,68.56,11.94,MAJALENGKA
Majalengka,2023,69.13,11.21,MAJALENGKA
Majalengka,2024,69.74,10.82,MAJALENGKA
Majene,2015,64.4,15.57,MAJENE
Majene,2016,64.8,14.89,MAJENE
Majene,2017,65.4,13.94,MAJENE
Majene,2018,66.01,13.79,MAJENE
Majene,2019,66.59,13.72,MAJENE
Majene,2020,66.91,13.73,MAJENE
Majene,2021,67.29,14.34,MAJENE
Majene,2022,67.84,15.13,MAJENE
Majene,2023,68.62,14.54,MAJENE
Majene,2024,69.42,13.64,MAJENE
Malaka,2015,57.51,17.28,MALAKA
Malaka,2016,58.29,16.66,MALAKA
Malaka,2017,58.9,16.52,MALAKA
Malaka,2018,59.66,16.34,MALAKA
Malaka,2019,60.34,16.12,MALAKA
Malaka,2020,60.21,16.04,MALAKA
Malaka,2021,60.42,16.33,MALAKA
Malaka,2022,61.34,15.26,MALAKA
Malaka,2023,62.06,14.42,MALAKA
Malaka,2024,62.73,13.92,MALAKA
Malang,2015,66.63,11.53,KOTA MALANG
Malang,2016,67.51,11.49,KOTA MALANG
Malang,2017,68.47,11.04,KOTA MALANG
Malang,2018,69.4,10.37,KOTA MALANG
Malang,2019,70.35,9.47,KOTA MALANG
Malang,2020,70.36,10.15,KOTA MALANG
Malang,2021,70.6,10.5,KOTA MALANG
Malang,2022,71.38,9.55,KOTA MALANG
Malang,2023,72.16,9.45,KOTA MALANG
Malang,2024,72.68,8.98,KOTA MALANG
Malinau,2015,70.15,7.26,MALINAU
Malinau,2016,70.71,7.15,MALINAU
Malinau,2017,71.23,8.06,MALINAU
Malinau,2018,71.74,7.68,MALINAU
Malinau,2019,72.06,6.96,MALINAU
Malinau,2020,71.94,6.63,MALINAU
Malinau,2021,72.32,7.3,MALINAU
Malinau,2022,72.75,6.64,MALINAU
Malinau,2023,73.19,6.54,MALINAU
Malinau,2024,73.9,6.94,MALINAU
Maluku Barat Daya,2015,58.64,31.58,MALUKU BARAT DAYA
Maluku Barat Daya,2016,59.43,31.01,MALUKU BARAT DAYA
Maluku Barat Daya,2017,60.16,30.18,MALUKU BARAT DAYA
Maluku Barat Daya,2018,60.64,30.2,MALUKU BARAT DAYA
Maluku Barat Daya,2019,61.55,29.43,MALUKU BARAT DAYA
Maluku Barat Daya,2020,61.9,29.15,MALUKU BARAT DAYA
Maluku Barat Daya,2021,62.37,29.55,MALUKU BARAT DAYA
Maluku Barat Daya,2022,63.07,27.64,MALUKU BARAT DAYA
Maluku Barat Daya,2023,63.93,28.78,MALUKU BARAT DAYA
Maluku Barat Daya,2024,64.86,27.95,MALUKU BARAT DAYA
Maluku Tengah,2015,68.85,22.1,MALUKU TENGAH
Maluku Tengah,2016,69.54,21.68,MALUKU TENGAH
Maluku Tengah,2017,70.09,21.2,MALUKU TENGAH
Maluku Tengah,2018,70.6,20.11,MALUKU TENGAH
Maluku Tengah,2019,71.25,20.04,MALUKU TENGAH
Maluku Tengah,2020,71.25,19.83,MALUKU TENGAH
Maluku Tengah,2021,71.32,19.84,MALUKU TENGAH
Maluku Tengah,2022,71.81,17.46,MALUKU TENGAH
Maluku Tengah,2023,72.45,17.84,MALUKU TENGAH
Maluku Tengah,2024,73.21,17.67,MALUKU TENGAH
Maluku Tenggara,2015,63.35,25.23,MALUKU TENGGARA
Maluku Tenggara,2016,64.2,24.81,MALUKU TENGGARA
Maluku Tenggara,2017,64.94,23.87,MALUKU TENGGARA
Maluku Tenggara,2018,65.53,23.27,MALUKU TENGGARA
Maluku Tenggara,2019,65.85,22.75,MALUKU TENGGARA
Maluku Tenggara,2020,66.2,22.57,MALUKU TENGGARA
Maluku Tenggara,2021,66.33,22.73,MALUKU TENGGARA
Maluku Tenggara,2022,66.88,21.19,MALUKU TENGGARA
Maluku Tenggara,2023,67.57,21.79,MALUKU TENGGARA
Maluku Tenggara,2024,68.24,21.22,MALUKU TENGGARA
Maluku Tenggara Barat,2015,,29.17,MALUKU TENGGARA BARAT
Maluku Tenggara Barat,2016,,28.31,MALUKU TENGGARA BARAT
Maluku Tenggara Barat,2017,,27.47,MALUKU TENGGARA BARAT
Maluku Tenggara Barat,2018,,28.08,MALUKU TENGGARA BARAT
Maluku Tenggara Barat,2019,,27.25,MALUKU TENGGARA BARAT
Maluku Tenggara Barat,2020,,27.11,MALUKU TENGGARA BARAT
Maluku Tenggara Barat,2021,,27.27,MALUKU TENGGARA BARAT
Maluku Tenggara Barat,2022,,23.88,MALUKU TENGGARA BARAT
Maluku Tenggara Barat,2023,,24.47,MALUKU TENGGARA BARAT
Maluku Tenggara Barat,2024,,23.66,MALUKU TENGGARA BARAT
Maluku Tenggara Barat / Kepulauan Tanimbar,2015,60.26,,MALUKU TENGGARA BARAT
Maluku Tenggara Barat / Kepulauan Tanimbar,2016,61.12,,MALUKU TENGGARA BARAT
Maluku Tenggara Barat / Kepulauan Tanimbar,2017,61.64,,MALUKU TENGGARA BARAT
Maluku Tenggara Barat / Kepulauan Tanimbar,2018,62.39,,MALUKU TENGGARA BARAT
Maluku Tenggara Barat / Kepulauan Tanimbar,2019,62.86,,MALUKU TENGGARA BARAT
Maluku Tenggara Barat / Kepulauan Tanimbar,2020,62.86,,MALUKU TENGGARA BARAT
Maluku Tenggara Barat / Kepulauan Tanimbar,2021,62.97,,MALUKU TENGGARA BARAT
Maluku Tenggara Barat / Kepulauan Tanimbar,2022,63.45,,MALUKU TENGGARA BARAT
Maluku Tenggara Barat / Kepulauan Tanimbar,2023,64.16,,MALUKU TENGGARA BARAT
Maluku Tenggara Barat / Kepulauan Tanimbar,2024,64.83,,MALUKU TENGGARA BARAT
Mamasa,2015,63.17,14.71,MAMASA
Mamasa,2016,63.51,13.9,MAMASA
Mamasa,2017,63.92,13.51,MAMASA
Mamasa,2018,64.66,13.38,MAMASA
Mamasa,2019,65.32,13.42,MAMASA
Mamasa,2020,66.02,13.38,MAMASA
Mamasa,2021,66.63,13.77,MAMASA
Mamasa,2022,67.21,14.51,MAMASA
Mamasa,2023,67.83,14.31,MAMASA
Mamasa,2024,68.37,14.2,MAMASA
Mamberamo Raya,2015,48.29,29.71,MAMBERAMO RAYA
Mamberamo Raya,2016,49.0,29.52,MAMBERAMO RAYA
Mamberamo Raya,2017,50.25,29.88,MAMBERAMO RAYA
Mamberamo Raya,2018,51.24,30.1,MAMBERAMO RAYA
Mamberamo Raya,2019,52.2,29.13,MAMBERAMO RAYA
Mamberamo Raya,2020,51.78,28.38,MAMBERAMO RAYA
Mamberamo Raya,2021,52.18,28.78,MAMBERAMO RAYA
Mamberamo Raya,2022,53.1,30.73,MAMBERAMO RAYA
Mamberamo Raya,2023,54.08,29.63,MAMBERAMO RAYA
Mamberamo Raya,2024,55.0,30.29,MAMBERAMO RAYA
Mamberamo Tengah,2015,43.55,35.54,MAMBERAMO TENGAH
Mamberamo Tengah,2015,,35.54,MAMBERAMO TENGAH
Mamberamo Tengah,2016,44.15,38.36,MAMBERAMO TENGAH
Mamberamo Tengah,2016,,38.36,MAMBERAMO TENGAH
Mamberamo Tengah,2017,45.5,36.38,MAMBERAMO TENGAH
Mamberamo Tengah,2017,,36.38,MAMBERAMO TENGAH
Mamberamo Tengah,2018,46.41,37.02,MAMBERAMO TENGAH
Mamberamo Tengah,2018,,37.02,MAMBERAMO TENGAH
Mamberamo Tengah,2019,47.23,36.93,MAMBERAMO TENGAH
Mamberamo Tengah,2019,,36.93,MAMBERAMO TENGAH
Mamberamo Tengah,2020,47.57,36.41,MAMBERAMO TENGAH
Mamberamo Tengah,2020,,36.41,MAMBERAMO TENGAH
Mamberamo Tengah,2021,48.32,36.76,MAMBERAMO TENGAH
Mamberamo Tengah,2021,,36.76,MAMBERAMO TENGAH
Mamberamo Tengah,2022,49.25,35.92,MAMBERAMO TENGAH
Mamberamo Tengah,2022,49.25,35.92,MAMBERAMO TENGAH
Mamberamo Tengah,2023,50.22,35.42,MAMBERAMO TENGAH
Mamberamo Tengah,2023,50.22,35.42,MAMBERAMO TENGAH
Mamberamo Tengah,2024,,35.27,MAMBERAMO TENGAH
Mamberamo Tengah,2024,50.72,35.27,MAMBERAMO TENGAH
Mamuju,2015,65.09,6.7,MAMUJU
Mamuju,2016,65.65,6.48,MAMUJU
Mamuju,2017,66.32,6.88,MAMUJU
Mamuju,2018,67.11,7.18,MAMUJU
Mamuju,2019,67.72,7.06,MAMUJU
Mamuju,2020,68.15,6.92,MAMUJU
Mamuju,2021,68.32,7.46,MAMUJU
Mamuju,2022,68.88,7.63,MAMUJU
Mamuju,2023,69.61,7.57,MAMUJU
Mamuju,2024,70.4,7.15,MAMUJU
Mamuju Tengah,2015,62.22,6.86,MAMUJU TENGAH
Mamuju Tengah,2016,62.89,6.83,MAMUJU TENGAH
Mamuju Tengah,2017,63.64,6.95,MAMUJU TENGAH
Mamuju Tengah,2018,64.43,7.14,MAMUJU TENGAH
Mamuju Tengah,2019,65.1,6.87,MAMUJU TENGAH
Mamuju Tengah,2020,65.71,6.79,MAMUJU TENGAH
Mamuju Tengah,2021,66.18,7.13,MAMUJU TENGAH
Mamuju Tengah,2022,66.89,7.17,MAMUJU TENGAH
Mamuju Tengah,2023,67.45,7.32,MAMUJU TENGAH
Mamuju Tengah,2024,68.36,7.72,MAMUJU TENGAH
Mamuju Utara,2015,,4.99,MAMUJU UTARA
Mamuju Utara,2016,,4.82,MAMUJU UTARA
Mamuju Utara,2017,,4.84,MAMUJU UTARA
Mamuju Utara,2018,,4.53,MAMUJU UTARA
Mamuju Utara,2019,,4.28,MAMUJU UTARA
Mamuju Utara,2020,,4.48,MAMUJU UTARA
Mamuju Utara,2021,,4.77,MAMUJU UTARA
Mamuju Utara,2022,,5.09,MAMUJU UTARA
Mamuju Utara,2023,,4.79,MAMUJU UTARA
Mamuju Utara,2024,,5.21,MAMUJU UTARA
Mamuju Utara / Pasangkayu,2015,64.69,,MAMUJU UTARA
Mamuju Utara / Pasangkayu,2016,65.17,,MAMUJU UTARA
Mamuju Utara / Pasangkayu,2017,65.67,,MAMUJU UTARA
Mamuju Utara / Pasangkayu,2018,66.6,,MAMUJU UTARA
Mamuju Utara / Pasangkayu,2019,67.27,,MAMUJU UTARA
Mamuju Utara / Pasangkayu,2020,67.79,,MAMUJU UTARA
Mamuju Utara / Pasangkayu,2021,68.03,,MAMUJU UTARA
Mamuju Utara / Pasangkayu,2022,68.61,,MAMUJU UTARA
Mamuju Utara / Pasangkayu,2023,69.11,,MAMUJU UTARA
Mamuju Utara / Pasangkayu,2024,69.73,,MAMUJU UTARA
Mandailing Natal,2015,63.99,11.13,MANDAILING NATAL
Mandailing Natal,2016,64.55,10.98,MANDAILING NATAL
Mandailing Natal,2017,65.13,11.02,MANDAILING NATAL
Mandailing Natal,2018,65.83,9.58,MANDAILING NATAL
Mandailing Natal,2019,66.52,9.11,MANDAILING NATAL
Mandailing Natal,2020,66.79,9.18,MANDAILING NATAL
Mandailing Natal,2021,67.19,9.49,MANDAILING NATAL
Mandailing Natal,2022,68.05,8.92,MANDAILING NATAL
Mandailing Natal,2023,68.56,8.86,MANDAILING NATAL
Mandailing Natal,2024,69.33,8.69,MANDAILING NATAL
Manggarai,2015,60.87,23.18,MANGGARAI
Manggarai,2016,61.67,22.5,MANGGARAI
Manggarai,2017,62.24,21.91,MANGGARAI
Manggarai,2018,63.32,20.83,MANGGARAI
Manggarai,2019,64.15,20.55,MANGGARAI
Manggarai,2020,64.54,20.34,MANGGARAI
Manggarai,2021,65.01,20.48,MANGGARAI
Manggarai,2022,65.83,19.84,MANGGARAI
Manggarai,2023,66.42,19.69,MANGGARAI
Manggarai,2024,67.28,19.01,MANGGARAI
Manggarai Barat,2015,60.04,20.12,MANGGARAI BARAT
Manggarai Barat,2016,60.63,19.35,MANGGARAI BARAT
Manggarai Barat,2017,61.65,18.86,MANGGARAI BARAT
Manggarai Barat,2018,62.58,18.14,MANGGARAI BARAT
Manggarai Barat,2019,63.5,18.01,MANGGARAI BARAT
Manggarai Barat,2020,63.89,17.71,MANGGARAI BARAT
Manggarai Barat,2021,64.17,17.92,MANGGARAI BARAT
Manggarai Barat,2022,64.92,17.15,MANGGARAI BARAT
Manggarai Barat,2023,65.81,16.82,MANGGARAI BARAT
Manggarai Barat,2024,66.65,16.74,MANGGARAI BARAT
Manggarai Timur,2015,56.83,28.64,MANGGARAI TIMUR
Manggarai Timur,2016,57.5,27.71,MANGGARAI TIMUR
Manggarai Timur,2017,58.51,26.8,MANGGARAI TIMUR
Manggarai Timur,2018,59.49,26.5,MANGGARAI TIMUR
Manggarai Timur,2019,60.47,26.49,MANGGARAI TIMUR
Manggarai Timur,2020,60.85,26.52,MANGGARAI TIMUR
Manggarai Timur,2021,61.37,26.5,MANGGARAI TIMUR
Manggarai Timur,2022,62.3,25.35,MANGGARAI TIMUR
Manggarai Timur,2023,63.24,25.06,MANGGARAI TIMUR
Manggarai Timur,2024,64.2,24.9,MANGGARAI TIMUR
Manokwari,2015,69.91,25.28,MANOKWARI
Manokwari,2016,70.34,24.93,MANOKWARI
Manokwari,2017,70.67,24.32,MANOKWARI
Manokwari,2018,71.17,22.21,MANOKWARI
Manokwari,2019,71.67,21.06,MANOKWARI
Manokwari,2020,72.01,20.14,MANOKWARI
Manokwari,2021,72.02,20.56,MANOKWARI
Manokwari,2022,72.6,19.9,MANOKWARI
Manokwari,2023,73.21,18.73,MANOKWARI
Manokwari,2024,73.83,18.45,MANOKWARI
Manokwari Selatan,2015,56.59,34.33,MANOKWARI SELATAN
Manokwari Selatan,2016,57.12,34.15,MANOKWARI SELATAN
Manokwari Selatan,2017,58.08,34.02,MANOKWARI SELATAN
Manokwari Selatan,2018,58.84,30.87,MANOKWARI SELATAN
Manokwari Selatan,2019,59.72,29.94,MANOKWARI SELATAN
Manokwari Selatan,2020,59.84,28.88,MANOKWARI SELATAN
Manokwari Selatan,2021,59.85,29.3,MANOKWARI SELATAN
Manokwari Selatan,2022,60.68,28.55,MANOKWARI SELATAN
Manokwari Selatan,2023,61.55,27.8,MANOKWARI SELATAN
Manokwari Selatan,2024,62.45,26.83,MANOKWARI SELATAN
Mappi,2015,56.11,26.96,MAPPI
Mappi,2015,,26.96,MAPPI
Mappi,2016,56.54,26.64,MAPPI
Mappi,2016,,26.64,MAPPI
Mappi,2017,57.1,25.75,MAPPI
Mappi,2017,,25.75,MAPPI
Mappi,2018,57.72,25.64,MAPPI
Mappi,2018,,25.64,MAPPI
Mappi,2019,58.3,25.5,MAPPI
Mappi,2019,,25.5,MAPPI
Mappi,2020,58.15,25.04,MAPPI
Mappi,2020,,25.04,MAPPI
Mappi,2021,58.7,26.05,MAPPI
Mappi,2021,,26.05,MAPPI
Mappi,2022,59.61,26.04,MAPPI
Mappi,2022,59.61,26.04,MAPPI
Mappi,2023,60.57,25.72,MAPPI
Mappi,2023,60.57,25.72,MAPPI
Mappi,2024,,25.7,MAPPI
Mappi,2024,61.51,25.7,MAPPI
Maros,2015,67.13,11.85,MAROS
Maros,2016,67.76,11.41,MAROS
Maros,2017,68.42,11.14,MAROS
Maros,2018,68.94,10.31,MAROS
Maros,2019,69.5,9.89,MAROS
Maros,2020,69.86,9.74,MAROS
Maros,2021,70.41,9.57,MAROS
Maros,2022,71.0,9.43,MAROS
Maros,2023,71.63,9.65,MAROS
Maros,2024,72.11,9.32,MAROS
Maybrat,2015,55.78,35.31,MAYBRAT
